text,modality_id,id
цилиндрический,1,5572
чертёж,1,5573
нагрузить,1,5574
псевдограф,1,5575
сочленение,1,5576
сшивка,1,5577
родитель,1,5578
особа,1,5579
закрываться,1,5580
поместить,1,5581
внутрь,1,5582
графовой,1,5583
ассоциироваться,1,5584
выполнимый,1,5585
скан,1,5586
проход,1,5587
заменимый,1,5588
графовый,1,5589
закрытый,1,5590
перпендикуляр,1,5591
площадной,1,5592
графовыя,1,5593
апрель,1,5594
бернулли,1,5595
состоятельный,1,5596
бейесовский,1,5597
конкретизация,1,5598
наблюсти,1,5599
асимптотик,1,5600
завышение,1,5601
знаменатель,1,5602
числитель,1,5603
ясный,1,5604
систематический,1,5605
инженерный,1,5606
неслучайность,1,5607
делеция,1,5608
триплет,1,5609
рецептор,1,5610
антиген,1,5611
географически,1,5612
маркер,1,5613
продолжать,1,5614
микро,1,5615
микросателлитный,1,5616
секвенирование,1,5617
сборка,1,5618
неизбыточный,1,5619
сортировка,1,5620
обсуждение,1,5621
биоинформационный,1,5622
аннотирование,1,5623
промышленность,1,5624
рельсовый,1,5625
трекинг,1,5626
проработать,1,5627
отжиг,1,5628
тщательный,1,5629
штрафной,1,5630
схематичный,1,5631
неклассифицированный,1,5632
усреднить,1,5633
правка,1,5634
геодезия,1,5635
картография,1,5636
нефтепродукт,1,5637
бензин,1,5638
стабильность,1,5639
углеводород,1,5640
нефть,1,5641
волатильность,1,5642
бюджет,1,5643
январь,1,5644
кризис,1,5645
порой,1,5646
потребитель,1,5647
макроэкономический,1,5648
потребление,1,5649
сезонность,1,5650
власть,1,5651
резерв,1,5652
инфляция,1,5653
стабильный,1,5654
предпоследний,1,5655
вперёд,1,5656
сезонный,1,5657
розничный,1,5658
марка,1,5659
республика,1,5660
марий,1,5661
оренбургский,1,5662
лаг,1,5663
литр,1,5664
март,1,5665
верность,1,5666
рубль,1,5667
сентябрь,1,5668
нецелесообразный,1,5669
дальневосточный,1,5670
смоделировать,1,5671
возвращение,1,5672
хаотичность,1,5673
посмотреть,1,5674
параметрически,1,5675
биссектриса,1,5676
квадрант,1,5677
отклоняться,1,5678
умолчание,1,5679
присваивать,1,5680
пунктир,1,5681
симметрично,1,5682
хемминг,1,5683
пикс,1,5684
персона,1,5685
протестировать,1,5686
сотрудничество,1,5687
постановочный,1,5688
парциальный,1,5689
колокол,1,5690
автомобиль,1,5691
основополагающий,1,5692
помехоустойчивость,1,5693
детерминант,1,5694
канальный,1,5695
помеховой,1,5696
обнаружитель,1,5697
ключ,1,5698
биортогональный,1,5699
умножать,1,5700
синусоидальный,1,5701
широкополосный,1,5702
плата,1,5703
интерполяционный,1,5704
лепский,1,5705
низкоуровневый,1,5706
оцифрованный,1,5707
финитный,1,5708
собелить,1,5709
сглаживать,1,5710
метить,1,5711
поровну,1,5712
белов,1,5713
мультимедиа,1,5714
манипулятор,1,5715
видеосъемка,1,5716
реализовывать,1,5717
свестись,1,5718
потратить,1,5719
придумать,1,5720
перекрёсток,1,5721
пробка,1,5722
мегаполис,1,5723
регулирование,1,5724
бмдс,1,5725
закрасить,1,5726
связный,1,5727
геоинформатика,1,5728
развязка,1,5729
крестообразный,1,5730
изъятие,1,5731
макромодель,1,5732
будущий,1,5733
рациональный,1,5734
баланс,1,5735
забывание,1,5736
взятие,1,5737
недельный,1,5738
дневный,1,5739
соизмеримый,1,5740
гликозид,1,5741
атомный,1,5742
неактивный,1,5743
предсказываться,1,5744
химия,1,5745
мгуа,1,5746
обратить,1,5747
органический,1,5748
реж,1,5749
животный,1,5750
электростатический,1,5751
